发送时间,视频内弹幕出现时间,弹幕文本
1677087068,17.65300,弹幕＋1
1677081124,718.19200,想起学习专业课
1677077573,331.93700,哈哈哈
1677065912,174.21900,哈哈哈，这配图笑死了
1677062053,301.33100,哈哈到处都是汉字
1677054492,707.81100,做不到
1677052820,58.70400,硬核凡尔赛
1677052799,47.65900,啊啊啊动画版
1677052739,1.26200,美颜爆炸哈哈哈哈
1677052646,109.93900,？
1677052477,823.44500,美颜突然爆炸
1677052461,682.81200,太累了
1677052435,531.02100,好多
1677052410,178.13800,来了
1677052406,143.20300,常年都在低谷
1677053194,1.27600,省流：结论总结在14:07
1677052382,9.21800,我是弹幕
1677055973,259.29300,《学习意愿》
1677052447,590.09700,不喜欢看短视频
1677052394,68.28300,羡慕
